AgencyCd,SiteNo,Time,Original Parameter,Original Direction,Original Unit,Original Value,Accuracy Unit,Accuracy Value,Depth to Water Below Land Surface in ft.,Water level in feet relative to NAVD88,Comment,Observation Method,Data Provided by,
WAECY,100054068,2007-11-22T20:00:00-08:00,,,ft,41.03,FT,0.1,41.03,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-23T20:00:00-08:00,,,ft,40.99,FT,0.1,40.99,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-24T20:00:00-08:00,,,ft,40.96,FT,0.1,40.96,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-25T20:00:00-08:00,,,ft,41.00,FT,0.1,41.00,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-26T20:00:00-08:00,,,ft,40.93,FT,0.1,40.93,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-27T20:00:00-08:00,,,ft,40.99,FT,0.1,40.99,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-28T20:00:00-08:00,,,ft,41.02,FT,0.1,41.02,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-29T20:00:00-08:00,,,ft,40.99,FT,0.1,40.99,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-11-30T20:00:00-08:00,,,ft,40.99,FT,0.1,40.99,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-01T20:00:00-08:00,,,ft,40.86,FT,0.1,40.86,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-02T20:00:00-08:00,,,ft,40.82,FT,0.1,40.82,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-03T20:00:00-08:00,,,ft,40.76,FT,0.1,40.76,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-04T20:00:00-08:00,,,ft,40.87,FT,0.1,40.87,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-05T20:00:00-08:00,,,ft,40.90,FT,0.1,40.90,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-06T20:00:00-08:00,,,ft,40.84,FT,0.1,40.84,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-07T20:00:00-08:00,,,ft,40.87,FT,0.1,40.87,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-08T20:00:00-08:00,,,ft,40.93,FT,0.1,40.93,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-09T20:00:00-08:00,,,ft,40.90,FT,0.1,40.90,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-10T20:00:00-08:00,,,ft,40.90,FT,0.1,40.90,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-11T20:00:00-08:00,,,ft,40.86,FT,0.1,40.86,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-12T20:00:00-08:00,,,ft,40.91,FT,0.1,40.91,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-13T20:00:00-08:00,,,ft,40.91,FT,0.1,40.91,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-14T20:00:00-08:00,,,ft,40.85,FT,0.1,40.85,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-15T20:00:00-08:00,,,ft,40.81,FT,0.1,40.81,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-16T20:00:00-08:00,,,ft,40.82,FT,0.1,40.82,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-17T20:00:00-08:00,,,ft,40.95,FT,0.1,40.95,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-18T20:00:00-08:00,,,ft,40.94,FT,0.1,40.94,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-19T20:00:00-08:00,,,ft,40.95,FT,0.1,40.95,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-20T20:00:00-08:00,,,ft,41.00,FT,0.1,41.00,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-21T20:00:00-08:00,,,ft,41.08,FT,0.1,41.08,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-22T20:00:00-08:00,,,ft,40.99,FT,0.1,40.99,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-23T20:00:00-08:00,,,ft,40.98,FT,0.1,40.98,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-24T20:00:00-08:00,,,ft,41.03,FT,0.1,41.03,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-25T20:00:00-08:00,,,ft,40.96,FT,0.1,40.96,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-26T20:00:00-08:00,,,ft,40.95,FT,0.1,40.95,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-27T20:00:00-08:00,,,ft,40.91,FT,0.1,40.91,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-28T20:00:00-08:00,,,ft,40.89,FT,0.1,40.89,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-29T20:00:00-08:00,,,ft,40.92,FT,0.1,40.92,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-30T20:00:00-08:00,,,ft,41.02,FT,0.1,41.02,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2007-12-31T20:00:00-08:00,,,ft,41.13,FT,0.1,41.13,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-01T20:00:00-08:00,,,ft,41.04,FT,0.1,41.04,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-02T20:00:00-08:00,,,ft,40.98,FT,0.1,40.98,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-03T20:00:00-08:00,,,ft,40.89,FT,0.1,40.89,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-04T20:00:00-08:00,,,ft,40.77,FT,0.1,40.77,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-05T20:00:00-08:00,,,ft,40.80,FT,0.1,40.80,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-06T20:00:00-08:00,,,ft,40.86,FT,0.1,40.86,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-07T20:00:00-08:00,,,ft,40.91,FT,0.1,40.91,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-08T20:00:00-08:00,,,ft,40.82,FT,0.1,40.82,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-09T20:00:00-08:00,,,ft,40.91,FT,0.1,40.91,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-10T20:00:00-08:00,,,ft,40.81,FT,0.1,40.81,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-11T20:00:00-08:00,,,ft,40.87,FT,0.1,40.87,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-12T20:00:00-08:00,,,ft,40.87,FT,0.1,40.87,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-13T20:00:00-08:00,,,ft,40.94,FT,0.1,40.94,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-14T20:00:00-08:00,,,ft,40.85,FT,0.1,40.85,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-15T20:00:00-08:00,,,ft,40.97,FT,0.1,40.97,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-16T08:00:00-08:00,,,ft,40.96,FT,0.1,40.96,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-16T11:43:00-08:00,,,ft,41.04,FT,0.1,41.04,117,,Groundwater level by electric tape measurement.,WA Dept of Ecology
WAECY,100054068,2008-01-24T20:00:00-08:00,,,ft,40.80,FT,0.1,40.80,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-25T20:00:00-08:00,,,ft,40.83,FT,0.1,40.83,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-26T20:00:00-08:00,,,ft,40.73,FT,0.1,40.73,117,,Groundwater level by pressure transducer,WA Dept of Ecology
WAECY,100054068,2008-01-27T20:00:00-08:00,,,ft,40.65,FT,0.1,40.65,117,,Groundwater level by pressure transducer,WA Dept of Ecology
